quality,Difficulty,Mistakes,Length,Capitals in article,Title Polarity,Dominance,No Celebs,Diversity,Inspired,Valence,Arousal,Afraid,Joy intensity,Anticipation,Strong subjectivity,first_person,Adjectives,I do not care,Amused,Mistakes,Sad_,Surprise,Annoyed,Numbers,Noimages,Afinnity,Trust,Sadness,Happy,Fear intensity,Disgust,Sadness intensity,Positivity,Anger intensity,Entertainment,No Crime,No Sensual,No Animals,cursing
1,56,1.0,1380,0,0.0,0.5519203539823,0,10,15.371329879101902,0.555825221238938,0.476938053097345,16.4075993091537,0.133009259259259,3.28151986183074,0.022463768115942,380.43478260869597,0.101899827288428,12.9533678756477,10.535405872193401,1.0,15.025906735751299,1.72711571675302,6.73575129533679,5,9.0,-103.0,7.772020725388599,5.6994818652849695,19.1709844559585,0.283,2.41796200345423,0.173268518518519,9.844559585492231,0.220833333333333,24,21,1,2,0
0,62,0.996349153667441,290,0,0.575,0.504967391304348,0,1,16.8831168831169,0.52825,0.46775,6.49350649350649,0.136939393939394,7.142857142857139,0.0172413793103448,258.620689655172,0.123376623376623,3.24675324675325,7.79220779220779,0.996349153667441,8.44155844155844,5.84415584415584,1.2987012987013,1,4.0,-12.0,8.44155844155844,7.79220779220779,9.09090909090909,0.190272727272727,4.545454545454549,0.155848484848485,9.09090909090909,0.0953333333333333,1,0,1,0,0
0,50,1.0,491,0,0.0,0.537574712643678,0,2,9.39849624060151,0.569718390804598,0.455005747126437,6.01503759398496,0.244482142857143,7.89473684210526,0.0122199592668024,305.49898167006097,0.109022556390977,8.27067669172932,6.390977443609019,1.0,8.27067669172932,3.38345864661654,3.00751879699248,4,1.0,-50.0,8.64661654135338,6.01503759398496,13.1578947368421,0.226642857142857,3.38345864661654,0.172178571428571,9.77443609022556,0.127982142857143,8,8,0,0,0
0,42,1.0,420,1,0.0,0.536104895104895,0,3,6.25,0.578874125874126,0.463426573426573,8.984375,0.123947368421053,6.25,0.0285714285714286,404.761904761905,0.1171875,2.34375,5.46875,1.0,8.984375,1.953125,3.515625,2,3.0,-16.0,3.515625,3.515625,9.765625,0.305894736842105,1.171875,0.282052631578947,9.765625,0.0325263157894737,2,1,0,1,0
0,66,1.0,573,0,0.15416666666666665,0.502318181818182,0,3,11.029411764705902,0.616460227272727,0.409556818181818,8.08823529411765,0.248764705882353,4.04411764705882,0.0488656195462478,289.703315881326,0.117647058823529,7.35294117647059,11.3970588235294,1.0,5.14705882352941,1.10294117647059,3.30882352941177,4,8.0,-4.0,5.14705882352941,1.47058823529412,9.55882352941176,0.109235294117647,0.735294117647059,0.0929117647058824,6.98529411764706,0.0376470588235294,1,0,0,1,0
1,45,0.999116997792494,439,0,0.0,0.601243055555555,0,2,6.306306306306309,0.628576388888888,0.435111111111111,4.954954954954959,0.1998125,4.05405405405405,0.0250569476082005,309.79498861047796,0.189189189189189,3.6036036036036,5.855855855855861,0.999116997792494,3.1531531531531503,0.900900900900901,2.25225225225225,2,2.0,10.0,7.65765765765766,0.0,4.50450450450451,0.1255625,0.0,0.0184375,13.0630630630631,0.0435625,1,0,1,0,0
1,50,1.0,2029,0,0.5,0.553262376237624,0,12,16.193181818181802,0.57830693069307,0.48744224422442206,9.23295454545454,0.162917808219178,9.65909090909091,0.045320197044335,365.20453425332704,0.157670454545455,16.051136363636402,17.755681818181802,1.0,8.23863636363636,4.97159090909091,6.392045454545451,13,14.0,-176.0,9.51704545454546,8.09659090909091,12.784090909090901,0.223205479452055,4.829545454545451,0.155986301369863,15.0568181818182,0.156547945205479,40,19,21,0,0
1,54,1.0,626,0,0.8,0.575866972477064,2,0,5.53745928338762,0.621720183486238,0.456339449541285,5.53745928338762,0.205878787878788,4.56026058631922,0.0575079872204473,361.02236421725195,0.188925081433225,5.2117263843648205,3.90879478827362,1.0,1.30293159609121,1.95439739413681,4.23452768729642,2,1.0,45.0,9.120521172638439,4.56026058631922,5.86319218241042,0.0464242424242424,0.651465798045603,0.117363636363636,16.286644951140097,0.052939393939393904,2,0,0,0,0
0,57,0.999458874458874,358,0,0.0,0.550059322033898,0,1,5.71428571428571,0.605525423728813,0.445525423728814,11.4285714285714,0.252433333333333,6.19047619047619,0.0502793296089386,363.128491620112,0.123809523809524,10.476190476190501,5.23809523809524,0.999458874458874,8.571428571428571,3.3333333333333304,2.38095238095238,1,2.0,20.0,9.047619047619051,3.3333333333333304,6.19047619047619,0.1333,1.9047619047619,0.0698666666666667,13.333333333333302,0.129466666666667,2,0,1,1,0
1,37,0.996692392502756,1214,1,-0.1,0.608822757111596,1,2,10.9014675052411,0.582122538293217,0.489466083150985,6.49895178197065,0.0909324324324324,6.918238993710691,0.0395387149917628,369.851729818781,0.153039832285115,7.337526205450731,10.9014675052411,0.996692392502756,3.77358490566038,1.88679245283019,3.9832285115304,1,3.0,-27.0,9.014675052410901,6.289308176100629,7.756813417190781,0.4045,1.88679245283019,0.225472972972973,17.8197064989518,0.174851351351351,18,15,0,2,0
1,53,0.999705188679245,646,0,0.4000000000000001,0.580784688995215,1,4,8.38509316770186,0.603952153110048,0.457052631578947,6.832298136645959,0.197772727272727,6.211180124223599,0.0495356037151703,408.66873065015506,0.149068322981366,5.279503105590059,7.142857142857139,0.999705188679245,6.832298136645959,1.24223602484472,2.17391304347826,5,2.0,2.0,6.5217391304347805,3.72670807453416,9.00621118012423,0.183795454545455,3.41614906832298,0.157090909090909,13.9751552795031,0.121477272727273,3,0,1,1,0
1,64,1.0,427,1,0.0,0.580319444444444,2,6,9.70464135021097,0.589006944444445,0.463131944444444,8.016877637130799,0.0820232558139535,5.06329113924051,0.0585480093676815,292.74004683840803,0.118143459915612,8.86075949367088,9.70464135021097,1.0,8.016877637130799,1.68776371308017,4.21940928270042,1,7.0,1.0,11.814345991561199,3.37552742616034,10.126582278481,0.257209302325581,3.37552742616034,0.165813953488372,16.033755274261598,0.0760232558139535,2,0,0,0,0
0,48,0.999330655957162,542,0,0.0,0.57692,0,5,12.987012987013,0.67436,0.416595,8.44155844155844,0.35874358974359,5.51948051948052,0.029520295202952,391.143911439114,0.12987012987013,6.168831168831169,8.76623376623377,0.999330655957162,4.87012987012987,2.5974025974026,3.24675324675325,1,12.0,40.0,10.0649350649351,1.94805194805195,11.038961038961,0.024025641025641,0.324675324675325,0.0271538461538462,19.1558441558442,0.0163076923076923,1,1,0,0,0
0,66,1.0,375,0,0.0,0.505559055118111,0,4,17.7083333333333,0.591472440944882,0.42685039370078703,14.583333333333302,0.200925925925926,4.16666666666667,0.0613333333333333,296.0,0.109375,16.6666666666667,13.020833333333302,1.0,9.89583333333333,2.6041666666666696,9.89583333333333,0,5.0,2.0,4.16666666666667,1.04166666666667,14.583333333333302,0.112851851851852,0.520833333333333,0.0601481481481482,9.89583333333333,0.126037037037037,10,1,0,9,0
0,62,1.0,1208,3,0.0,0.523050724637681,0,3,11.3207547169811,0.506185990338164,0.510403381642513,9.014675052410901,0.11280985915493,4.1928721174004195,0.0471464019851117,296.35761589404,0.113207547169811,10.062893081761,8.17610062893082,1.0,12.1593291404612,3.35429769392034,4.8218029350104805,7,13.0,-117.0,9.643605870020961,6.49895178197065,10.9014675052411,0.316169014084507,3.77358490566038,0.182422535211268,12.368972746331199,0.191253521126761,26,25,1,0,1
0,53,1.0,466,0,-0.35,0.565187919463087,2,6,12.5984251968504,0.544530201342282,0.487456375838926,7.874015748031489,0.119457142857143,5.11811023622047,0.0643776824034335,390.557939914163,0.106299212598425,8.26771653543307,8.26771653543307,1.0,10.2362204724409,5.51181102362205,2.7559055118110196,5,10.0,-46.0,7.4803149606299195,7.4803149606299195,11.0236220472441,0.183428571428571,2.7559055118110196,0.370171428571429,10.629921259842499,0.161028571428571,4,1,1,0,0
0,42,1.0,219,1,0.0,0.521636363636364,0,1,7.142857142857139,0.539712121212121,0.423530303030303,10.0,0.0192307692307692,3.5714285714285694,0.0319634703196347,278.538812785388,0.107142857142857,5.71428571428571,7.857142857142861,1.0,3.5714285714285694,0.0,2.14285714285714,0,2.0,-3.0,4.28571428571429,1.42857142857143,5.0,0.322461538461538,0.714285714285714,0.0704615384615385,7.857142857142861,0.233230769230769,2,2,0,0,0
0,42,1.0,212,1,-0.1,0.575573333333333,0,1,12.686567164179099,0.576,0.480106666666667,8.208955223880599,0.0423333333333333,5.223880597014929,0.0660377358490566,344.33962264150904,0.119402985074627,6.71641791044776,8.208955223880599,1.0,3.7313432835820897,2.98507462686567,5.223880597014929,0,2.0,-1.0,8.208955223880599,1.49253731343284,7.462686567164179,0.22525,1.49253731343284,0.088,11.9402985074627,0.19575,1,1,0,0,0
1,46,1.0,883,0,0.125,0.530615384615385,0,4,15.566037735849099,0.572012820512821,0.451957264957265,16.5094339622642,0.14345,5.188679245283019,0.0215175537938845,396.37599093997704,0.136792452830189,12.7358490566038,9.433962264150939,1.0,12.0283018867925,1.6509433962264197,4.009433962264151,4,5.0,-47.0,4.95283018867925,2.12264150943396,14.3867924528302,0.22425,4.009433962264151,0.1409,8.962264150943401,0.22905,3,3,0,0,0
0,58,1.0,168,0,0.0,0.521771929824561,0,0,17.0212765957447,0.581315789473684,0.550315789473684,8.51063829787234,0.27225,13.8297872340426,0.0178571428571429,261.904761904762,0.074468085106383,6.38297872340426,10.6382978723404,1.0,3.19148936170213,2.1276595744680904,2.1276595744680904,0,2.0,-26.0,6.38297872340426,3.19148936170213,7.4468085106383,0.10185,4.25531914893617,0.07035,18.0851063829787,0.1277,12,3,9,0,0
1,47,0.999268471104609,1094,2,-0.08124999999999999,0.506074074074074,0,6,20.6349206349206,0.607388888888889,0.411622685185186,20.8616780045351,0.18193670886076,4.08163265306123,0.0273972602739726,348.263254113346,0.219954648526077,9.0702947845805,15.8730158730159,0.999268471104609,10.430839002267598,1.8140589569161,3.6281179138322,11,17.0,-21.0,11.1111111111111,4.76190476190476,17.233560090702902,0.133227848101266,2.72108843537415,0.183379746835443,18.8208616780045,0.0405189873417722,48,2,4,42,0
0,55,1.0,299,0,0.0,0.560495049504951,0,0,7.361963190184049,0.552465346534654,0.487683168316832,6.74846625766871,0.0574347826086957,1.84049079754601,0.0167224080267559,280.936454849498,0.110429447852761,3.06748466257669,6.13496932515337,1.0,6.74846625766871,1.22699386503067,1.84049079754601,1,1.0,-31.0,9.8159509202454,3.68098159509202,6.13496932515337,0.357913043478261,2.45398773006135,0.116826086956522,7.975460122699389,0.240782608695652,12,8,4,0,0
0,59,1.0,262,0,-1.0,0.53703488372093,1,6,6.918238993710691,0.580837209302326,0.463279069767442,7.5471698113207495,0.247111111111111,1.25786163522013,0.099236641221374,335.87786259542,0.113207547169811,10.062893081761,8.17610062893082,1.0,9.433962264150939,0.628930817610063,2.51572327044025,0,3.0,10.0,6.289308176100629,5.0314465408805,13.8364779874214,0.079,1.88679245283019,0.27699999999999997,12.5786163522013,0.0887222222222222,2,0,1,0,0
0,50,1.0,471,1,-0.15000000000000002,0.526695652173913,0,3,13.7339055793991,0.489130434782609,0.520797101449276,9.871244635193131,0.104564102564103,4.29184549356223,0.0570824524312896,280.254777070064,0.0772532188841202,8.58369098712446,5.5793991416309,1.0,9.012875536480689,1.71673819742489,4.72103004291846,5,4.0,-91.0,4.72103004291846,6.86695278969957,11.587982832618,0.288666666666667,6.86695278969957,0.227615384615385,7.725321888412019,0.327384615384615,14,11,3,0,0
0,49,1.0,413,0,0.5,0.573530303030303,1,2,10.7438016528926,0.587848484848485,0.483909090909091,7.85123966942149,0.2366,3.71900826446281,0.0508474576271187,331.719128329298,0.111570247933884,9.504132231404961,7.43801652892562,1.0,11.1570247933884,1.65289256198347,4.13223140495868,2,7.0,-9.0,7.02479338842975,3.71900826446281,14.8760330578512,0.136933333333333,1.2396694214876,0.182866666666667,9.09090909090909,0.150233333333333,1,0,0,0,0
1,50,0.999792229378766,452,0,0.0,0.561633720930233,0,3,7.75193798449612,0.544296511627907,0.507110465116279,13.953488372093,0.0560588235294118,10.077519379845,0.0464601769911505,376.106194690266,0.170542635658915,6.976744186046511,6.976744186046511,0.999792229378766,4.2635658914728705,3.48837209302326,5.81395348837209,1,6.0,-46.0,10.4651162790698,6.58914728682171,7.75193798449612,0.431294117647059,3.10077519379845,0.155647058823529,16.6666666666667,0.222352941176471,11,9,1,1,0
1,36,0.987370466321244,613,0,0.13636363636363635,0.626653179190751,0,7,16.3934426229508,0.551815028901734,0.529450867052023,7.86885245901639,0.0447222222222222,3.6065573770491803,0.0358306188925081,451.876019575857,0.127868852459016,4.59016393442623,11.4754098360656,0.987370466321244,8.85245901639344,1.9672131147541,3.6065573770491803,1,1.0,-26.0,10.4918032786885,4.59016393442623,11.1475409836066,0.420166666666667,1.31147540983607,0.114166666666667,11.8032786885246,0.250916666666667,10,10,0,0,0
0,56,0.999245852187029,265,0,0.0,0.554744186046512,0,2,11.6279069767442,0.646651162790698,0.469069767441861,3.48837209302326,0.308190476190476,4.069767441860471,0.0226415094339623,335.849056603774,0.0872093023255814,12.209302325581401,11.046511627907,0.999245852187029,6.976744186046511,1.74418604651163,2.90697674418605,1,4.0,-1.0,6.976744186046511,4.069767441860471,11.6279069767442,0.185619047619048,1.74418604651163,0.178952380952381,8.13953488372093,0.0316190476190476,1,0,1,0,0
1,55,1.0,1237,0,0.2375,0.591299349240781,0,9,11.4537444933921,0.681201735357918,0.445420824295011,11.674008810572698,0.413932038834951,9.25110132158591,0.047696038803557,337.914308811641,0.255506607929515,8.59030837004405,9.47136563876652,1.0,5.50660792951542,3.30396475770925,6.16740088105727,7,6.0,112.0,18.2819383259912,1.98237885462555,8.810572687224669,0.0523592233009709,1.10132158590308,0.0249514563106796,30.616740088105697,0.0325728155339806,11,0,9,2,0
0,58,1.0,251,0,0.65,0.617039473684211,0,0,18.0451127819549,0.608618421052632,0.526855263157895,18.796992481203002,0.239941176470588,6.01503759398496,0.0119521912350598,402.390438247012,0.0827067669172932,12.781954887218001,6.76691729323308,1.0,14.285714285714299,6.01503759398496,3.00751879699248,2,4.0,-5.0,13.5338345864662,2.25563909774436,15.0375939849624,0.109823529411765,0.75187969924812,0.266176470588235,14.285714285714299,0.0676470588235294,0,0,0,0,0
1,35,0.999409133113868,1070,2,0.0,0.508978082191781,1,6,18.480138169257298,0.61673698630137,0.41327397260274,9.15371329879102,0.217746666666667,5.35405872193437,0.0289719626168224,378.504672897196,0.176165803108808,10.535405872193401,15.7167530224525,0.999409133113868,4.83592400690846,2.93609671848014,3.4542314335060493,2,3.0,16.0,6.21761658031088,2.76338514680484,15.371329879101902,0.05336,0.518134715025907,0.112453333333333,13.298791018998301,0.0322533333333333,4,1,1,1,0
0,66,1.0,124,0,-0.6,0.578560975609756,0,0,12.0481927710843,0.54809756097561,0.498024390243902,19.2771084337349,0.123090909090909,1.20481927710843,0.0,282.258064516129,0.0963855421686747,6.02409638554217,8.43373493975904,1.0,7.2289156626506,0.0,3.6144578313253,0,1.0,-5.0,8.43373493975904,2.40963855421687,6.02409638554217,0.326636363636364,0.0,0.0553636363636364,7.2289156626506,0.127272727272727,4,4,0,0,0
1,65,0.9996434302014621,1102,0,-0.049999999999999996,0.547643076923077,0,8,14.9769585253456,0.533267692307692,0.492381538461539,11.751152073732701,0.0959784946236559,7.142857142857139,0.03992740471869329,315.78947368421103,0.105990783410138,8.52534562211982,11.0599078341014,0.9996434302014621,9.21658986175115,5.06912442396313,4.83870967741936,7,1.0,-108.0,10.36866359447,9.907834101382491,13.5944700460829,0.302978494623656,5.29953917050691,0.239322580645161,11.520737327188899,0.205774193548387,22,21,1,0,0
1,36,0.999813432835821,945,0,0.0,0.562832317073171,0,2,16.3551401869159,0.614832317073171,0.451009146341464,17.2897196261682,0.162553571428571,6.77570093457944,0.0317460317460317,439.153439153439,0.231308411214953,10.0467289719626,10.5140186915888,0.999813432835821,7.009345794392519,0.700934579439252,4.67289719626168,6,0.0,-20.0,9.813084112149529,3.9719626168224305,14.252336448598099,0.278357142857143,3.03738317757009,0.139482142857143,20.7943925233645,0.0936964285714286,1,0,1,0,0
1,26,1.0,211,0,0.0,0.658120481927711,4,0,7.9136690647482,0.637927710843374,0.475650602409639,4.3165467625899305,0.121666666666667,4.3165467625899305,0.023696682464455,421.80094786729904,0.115107913669065,2.87769784172662,5.03597122302158,1.0,2.15827338129496,2.15827338129496,2.15827338129496,2,3.0,12.0,12.2302158273381,0.0,2.87769784172662,0.198,0.0,0.0,12.949640287769801,0.1675,4,0,0,0,0
1,41,0.99950118468637,1487,0,0.13636363636363635,0.601810810810811,2,11,8.61244019138756,0.600059459459459,0.459124324324325,11.1642743221691,0.184525641025641,6.539074960127589,0.045729657027572305,386.684599865501,0.20414673046252,7.49601275917065,8.29346092503987,0.99950118468637,5.26315789473684,4.62519936204147,6.2200956937799,4,5.0,-19.0,22.488038277512,2.87081339712919,10.8452950558214,0.11425641025641,2.87081339712919,0.0985,18.9792663476874,0.139076923076923,8,5,1,0,0
0,61,1.0,315,0,0.0,0.517532710280374,0,4,20.903954802259896,0.594570093457944,0.478065420560748,8.47457627118644,0.191060606060606,3.38983050847458,0.0507936507936508,352.380952380952,0.141242937853107,9.039548022598868,12.9943502824859,1.0,7.34463276836158,2.8248587570621497,9.604519774011301,1,5.0,-7.0,5.64971751412429,2.8248587570621497,18.6440677966102,0.233363636363636,3.38983050847458,0.0785151515151515,5.64971751412429,0.190242424242424,9,0,0,9,0
0,51,1.0,497,1,0.0,0.49188524590163896,0,3,8.29493087557604,0.569431693989071,0.389612021857924,10.1382488479263,0.128375,5.990783410138251,0.028169014084507,263.581488933602,0.244239631336406,9.21658986175115,5.990783410138251,1.0,9.21658986175115,0.921658986175115,3.2258064516129,2,8.0,-11.0,5.990783410138251,1.38248847926267,11.0599078341014,0.1535625,1.84331797235023,0.10990625,6.91244239631337,0.12059375,2,0,2,0,0
1,43,1.0,458,0,-0.2,0.559230769230769,1,6,8.888888888888891,0.574461538461538,0.448269230769231,13.333333333333302,0.0621,2.22222222222222,0.0174672489082969,366.812227074236,0.142222222222222,8.44444444444445,6.22222222222222,1.0,11.555555555555598,1.33333333333333,1.77777777777778,3,1.0,-17.0,11.555555555555598,3.55555555555556,12.0,0.28345,2.6666666666666696,0.1055,10.6666666666667,0.0668,17,5,0,11,0
1,63,1.0,569,0,-0.1,0.535793650793651,1,3,9.02255639097744,0.549079365079365,0.448116402116402,6.01503759398496,0.094578947368421,5.26315789473684,0.070298769771529,367.311072056239,0.0977443609022556,16.1654135338346,9.02255639097744,1.0,12.781954887218001,4.88721804511278,4.88721804511278,0,0.0,-2.0,7.89473684210526,2.63157894736842,17.293233082706802,0.132842105263158,1.8796992481203,0.0981052631578947,10.5263157894737,0.179973684210526,6,1,0,4,0
0,63,0.99837925445705,329,0,1.0,0.603388888888889,3,1,13.1868131868132,0.545592592592593,0.508481481481481,6.59340659340659,0.164181818181818,1.64835164835165,0.112462006079027,392.09726443768994,0.131868131868132,6.59340659340659,4.3956043956044,0.99837925445705,2.74725274725275,9.34065934065934,3.2967032967033,3,4.0,2.0,6.04395604395604,3.2967032967033,13.1868131868132,0.3075,4.94505494505495,0.0514545454545455,6.04395604395604,0.0718181818181818,10,6,1,0,0
0,49,1.0,303,0,-0.1,0.552538461538462,2,0,11.049723756906099,0.541054945054945,0.434,7.73480662983425,0.149117647058824,2.76243093922652,0.0363036303630363,313.53135313531396,0.116022099447514,3.31491712707182,6.629834254143651,1.0,4.41988950276243,3.31491712707182,3.86740331491713,1,2.0,-11.0,6.629834254143651,4.41988950276243,6.629834254143651,0.0975294117647059,1.65745856353591,0.147941176470588,7.18232044198895,0.134588235294118,2,0,0,0,0
1,56,1.0,411,0,0.0,0.581055172413793,2,2,13.6363636363636,0.57468275862069,0.487662068965517,4.545454545454549,0.103647058823529,4.09090909090909,0.0583941605839416,284.671532846715,0.109090909090909,5.90909090909091,9.09090909090909,1.0,5.454545454545451,4.545454545454549,3.18181818181818,2,25.0,-44.0,10.4545454545455,5.90909090909091,10.909090909090901,0.307470588235294,5.0,0.196823529411765,11.8181818181818,0.213088235294118,9,6,1,0,0
1,41,0.998996487706974,1160,0,0.0,0.583567415730337,2,10,8.97959183673469,0.577882022471911,0.469696629213483,9.79591836734694,0.0604074074074074,4.08163265306123,0.0318965517241379,396.551724137931,0.181632653061225,5.10204081632653,5.51020408163265,0.998996487706974,4.489795918367349,1.22448979591837,2.85714285714286,5,3.0,-57.0,11.836734693877599,2.44897959183673,6.53061224489796,0.292055555555556,3.6734693877551003,0.0952222222222222,13.265306122449,0.133481481481481,5,2,0,1,0
1,54,0.99989405657379,861,1,-0.020000000000000004,0.462728096676737,0,1,16.8021680216802,0.511543806646526,0.444193353474321,18.428184281842803,0.095622641509434,4.3360433604336,0.024390243902439,289.198606271777,0.262872628726287,9.48509485094851,19.512195121951198,0.99989405657379,7.046070460704611,1.3550135501355,7.046070460704611,2,1.0,-65.0,4.3360433604336,2.9810298102981,21.1382113821138,0.274566037735849,2.1680216802168,0.0852452830188679,7.58807588075881,0.126415094339623,3,0,2,1,0
1,39,0.996976702827672,505,0,0.0,0.532068181818182,0,3,9.574468085106382,0.607642045454545,0.484863636363636,6.73758865248227,0.222333333333333,10.992907801418399,0.0316831683168317,409.90099009901,0.134751773049645,7.092198581560281,6.73758865248227,0.996976702827672,1.7730496453900702,1.06382978723404,1.7730496453900702,2,2.0,-7.0,6.02836879432624,3.90070921985816,8.156028368794331,0.178690476190476,2.1276595744680904,0.091547619047619,14.184397163120599,0.197666666666667,4,3,0,1,0
1,42,1.0,328,0,0.5,0.486871287128713,1,7,5.6701030927835,0.540861386138614,0.395207920792079,6.18556701030928,0.188772727272727,3.60824742268041,0.0274390243902439,399.39024390243895,0.103092783505155,4.63917525773196,5.1546391752577305,1.0,4.63917525773196,3.09278350515464,1.54639175257732,0,11.0,-16.0,4.63917525773196,4.12371134020619,5.1546391752577305,0.120045454545455,1.54639175257732,0.202318181818182,7.731958762886599,0.0962272727272727,2,0,1,0,0
1,55,1.0,1145,0,-0.1875,0.532925333333333,0,7,10.412573673870302,0.514218666666667,0.498784,11.9842829076621,0.123990291262136,5.69744597249509,0.0471615720524018,361.572052401747,0.159135559921415,9.823182711198431,6.67976424361493,1.0,8.64440078585462,3.7328094302554,4.911591355599209,9,2.0,-100.0,8.84086444007859,9.233791748526519,10.412573673870302,0.245796116504854,4.911591355599209,0.225640776699029,10.2161100196464,0.140854368932039,4,4,0,0,0
0,71,1.0,145,1,0.0,0.559594594594595,0,2,7.070707070707071,0.668837837837838,0.474891891891892,4.04040404040404,0.67275,3.03030303030303,0.0551724137931035,386.206896551724,0.0909090909090909,5.05050505050505,8.08080808080808,1.0,6.06060606060606,1.01010101010101,0.0,3,2.0,11.0,2.02020202020202,0.0,12.121212121212098,0.0,0.0,0.0,4.04040404040404,0.0,0,0,0,0,0
1,47,1.0,434,0,0.0,0.600150684931507,3,8,8.26086956521739,0.572164383561644,0.482979452054794,2.60869565217391,0.20585,1.73913043478261,0.0622119815668203,352.53456221198195,0.160869565217391,6.5217391304347805,7.82608695652174,1.0,3.47826086956522,1.73913043478261,6.5217391304347805,1,1.0,-20.0,10.434782608695699,3.04347826086957,11.7391304347826,0.16875,0.869565217391304,0.16925,9.56521739130435,0.07125,4,0,0,1,0
1,53,0.998196341149188,1135,0,0.1,0.555488095238095,0,6,15.6903765690377,0.607791666666667,0.458720238095238,10.8786610878661,0.170327868852459,4.18410041841004,0.0246696035242291,393.8325991189431,0.165271966527197,9.20502092050209,8.577405857740589,0.998196341149188,8.99581589958159,2.9288702928870296,5.648535564853559,10,1.0,-20.0,11.506276150627599,6.06694560669456,13.1799163179916,0.26868852459016396,1.67364016736402,0.154360655737705,15.6903765690377,0.026983606557377,16,1,1,14,0
1,44,0.99928383862497,414,0,0.0,0.579707142857143,2,2,6.018518518518519,0.557657142857143,0.4824,8.796296296296301,0.123807692307692,3.24074074074074,0.0506024096385542,417.874396135266,0.157407407407407,5.09259259259259,5.09259259259259,0.99928383862497,3.24074074074074,2.77777777777778,1.85185185185185,2,2.0,-22.0,12.037037037037,2.77777777777778,5.55555555555555,0.259807692307692,1.38888888888889,0.0923461538461538,14.3518518518519,0.306153846153846,7,5,0,0,0
0,48,0.985609628466771,751,0,0.0,0.551884955752212,1,7,9.870129870129869,0.544473451327434,0.440991150442478,10.649350649350598,0.125609756097561,2.33766233766234,0.0346205059920107,348.86817576564596,0.0987012987012987,7.0129870129870095,6.2337662337662305,0.985609628466771,8.571428571428571,3.8961038961039,2.07792207792208,1,1.0,-25.0,8.31168831168831,1.8181818181818201,11.688311688311698,0.250951219512195,1.55844155844156,0.102219512195122,8.571428571428571,0.116146341463415,2,1,0,0,0
1,43,1.0,388,0,0.0,0.596203125,0,4,11.764705882352901,0.6301171875,0.479296875,7.69230769230769,0.174969696969697,1.80995475113122,0.0412371134020619,335.051546391753,0.117647058823529,5.429864253393671,7.2398190045248905,1.0,4.07239819004525,1.80995475113122,4.52488687782805,1,11.0,0.0,5.429864253393671,4.07239819004525,8.1447963800905,0.228484848484849,0.904977375565611,0.115424242424242,9.50226244343891,0.0711818181818182,4,4,0,0,0
0,38,1.0,308,0,-0.35,0.523387387387388,0,1,14.0625,0.544198198198198,0.454540540540541,12.5,0.171966666666667,5.72916666666667,0.0292207792207792,344.15584415584397,0.135416666666667,7.8125,11.979166666666698,1.0,6.25,1.04166666666667,5.20833333333333,0,1.0,1.0,5.20833333333333,6.25,8.85416666666667,0.282533333333333,3.125,0.211966666666667,9.89583333333333,0.0903666666666667,2,0,1,1,0
0,67,1.0,353,0,0.0,0.498513274336283,0,1,14.1361256544503,0.561884955752213,0.452442477876106,12.565445026178,0.2496,3.6649214659685896,0.0764872521246459,373.937677053824,0.0837696335078534,9.94764397905759,10.9947643979058,1.0,5.23560209424084,3.1413612565445,2.09424083769634,1,7.0,-6.0,4.18848167539267,1.57068062827225,19.3717277486911,0.378485714285714,6.282722513089009,0.0392285714285714,7.32984293193717,0.107628571428571,14,0,0,14,1
0,60,1.0,402,0,-0.3333333333333333,0.566064748201439,0,5,9.91379310344828,0.63736690647482,0.456323741007194,3.44827586206897,0.306451612903226,3.8793103448275903,0.054726368159204,398.009950248756,0.103448275862069,9.48275862068966,9.91379310344828,1.0,6.89655172413793,0.431034482758621,5.17241379310345,3,3.0,9.0,8.18965517241379,2.1551724137931,12.068965517241399,0.0531612903225806,1.29310344827586,0.0852903225806452,11.6379310344828,0.0566129032258065,2,0,1,1,0
0,56,0.997307485191168,362,0,0.0,0.527623529411765,0,3,18.0722891566265,0.559447058823529,0.4874,16.867469879518097,0.159115384615385,4.81927710843374,0.04419889502762431,348.06629834254096,0.132530120481928,9.63855421686747,8.43373493975904,0.997307485191168,2.40963855421687,1.20481927710843,3.6144578313253,1,7.0,-26.0,7.2289156626506,3.01204819277108,3.6144578313253,0.142038461538462,3.6144578313253,0.0628846153846154,8.43373493975904,0.129076923076923,3,1,2,0,0
1,45,1.0,734,0,-0.2,0.511856540084388,0,10,9.64187327823692,0.52942194092827,0.442059071729958,19.008264462809898,0.114316666666667,3.8567493112947697,0.0177111716621253,305.177111716621,0.137741046831956,6.61157024793388,9.366391184572999,1.0,17.630853994490398,1.37741046831956,6.06060606060606,9,1.0,-52.0,4.95867768595041,3.30578512396694,10.4683195592287,0.253816666666667,0.826446280991736,0.107233333333333,9.91735537190083,0.107716666666667,2,2,0,0,0
0,63,0.998446722584654,625,0,0.0,0.537283653846154,1,4,5.3125,0.59554326923077,0.444269230769231,7.5,0.244861111111111,5.0,0.0255591054313099,288.0,0.1375,7.5,7.5,0.998446722584654,3.4375,2.8125,2.8125,2,9.0,-13.0,7.5,2.1875,5.3125,0.163472222222222,0.3125,0.0876666666666667,11.25,0.0877777777777778,3,1,1,0,0
